show_id,type,title,director,cast,country,language,date_added,release_year,rating,duration,runtime_minutes,listed_in,imdb_score,popularity_score,netflix_original,description
n01079,Movie,Shadow of Kingdom 1079,Rian Johnson,"Adam Driver, Henry Cavill, Vicky Kaushal",United Kingdom,English,10-06-2024,2023,TV-MA,107 min,107,"Adventure, Crime",7.4,93,TRUE,"Shadow of Kingdom 1079 is a movie in the Adventure, Crime category from United Kingdom."
n01080,TV Show,Trial of Signal 1080,Ryan Murphy,"Alia Bhatt, Radhika Apte, Penn Badgley",South Korea,Korean,07-02-2023,2023,TV-PG,2 Seasons,,"Adventure, War, Reality TV",7.6,63,TRUE,"Trial of Signal 1080 is a tv show in the Adventure, War, Reality TV category from South Korea."
n01081,TV Show,City of Club 1081,Ava DuVernay,"Florence Pugh, Claire Foy, Regé-Jean Page",United States,Spanish,06-02-2024,2015,R,2 Seasons,,"Thriller, Documentary",8.7,73,TRUE,"City of Club 1081 is a tv show in the Thriller, Documentary category from United States."
n01082,Movie,House of Game 1082,Rian Johnson,"Kiara Advani, Penn Badgley, Henry Cavill",South Korea,Korean,19-10-2024,2018,TV-MA,107 min,107,Horror,6.4,78,FALSE,House of Game 1082 is a movie in the Horror category from South Korea.
n01083,Movie,Game of Love 1083,Vikramaditya Motwane,"Kriti Sanon, Rajkummar Rao, Daniel Craig",United States,English,15-12-2022,2018,TV-PG,156 min,156,"Comedy, Fantasy, Romance",8.6,60,FALSE,"Game of Love 1083 is a movie in the Comedy, Fantasy, Romance category from United States."
n01084,Movie,Season of House 1084,Hwang Dong-hyuk,"Claire Foy, Penn Badgley, Florence Pugh",Japan,Japanese,27-12-2022,2013,PG,93 min,93,"Mystery, Horror",8.4,67,TRUE,"Season of House 1084 is a movie in the Mystery, Horror category from Japan."
n01085,Movie,Empire of Love 1085,Vikramaditya Motwane,"Florence Pugh, Anya Taylor-Joy, Jenna Ortega",Italy,Italian,27-04-2019,2008,TV-14,124 min,124,"Animation, Drama",6.8,72,FALSE,"Empire of Love 1085 is a movie in the Animation, Drama category from Italy."
n01086,Movie,Secret of Legacy 1086,Ryan Murphy,"Millie Bobby Brown, Chris Hemsworth, Jenna Ortega",Canada,French,01-02-2022,2022,R,181 min,181,"Horror, Animation",8.2,100,FALSE,"Secret of Legacy 1086 is a movie in the Horror, Animation category from Canada."
n01087,Movie,Legacy of Legacy 1087,Alfonso Cuarón,"Scarlett Johansson, Dev Patel, Penn Badgley",Norway,Norwegian,01-07-2023,2015,PG-13,89 min,89,"Comedy, Crime, Drama",6.6,79,TRUE,"Legacy of Legacy 1087 is a movie in the Comedy, Crime, Drama category from Norway."
n01088,TV Show,Season of Season 1088,Anurag Kashyap,"Lee Jung-jae, Henry Cavill, Kiara Advani",United States,Spanish,19-04-2024,2024,TV-MA,2 Seasons,,"Adventure, Mystery",8.2,61,FALSE,"Season of Season 1088 is a tv show in the Adventure, Mystery category from United States."
n01089,Movie,Peaky Blinders: Aftermath,Shonda Rhimes,"Dev Patel, Claire Foy, Florence Pugh",United Kingdom,English,18-02-2023,2020,R,91 min,91,"Action, Fantasy",8.7,71,FALSE,"Peaky Blinders: Aftermath is a movie in the Action, Fantasy category from United Kingdom."
n01090,Movie,Mystery of Love 1090,Álex Pina,"Chris Hemsworth, Vicky Kaushal, Ana de Armas",South Korea,Korean,04-10-2023,2017,TV-MA,183 min,183,Drama,7,71,TRUE,Mystery of Love 1090 is a movie in the Drama category from South Korea.
n01091,Movie,Dream of Night 1091,Bong Joon-ho,"Alia Bhatt, Rajkummar Rao, Dev Patel",Mexico,Spanish,18-06-2020,2020,PG-13,84 min,84,"Romance, Sci-Fi",8,81,TRUE,"Dream of Night 1091 is a movie in the Romance, Sci-Fi category from Mexico."
n01092,Movie,Diary of Files 1092,Lana Wachowski,"Lee Jung-jae, Penn Badgley, Ryan Reynolds",Spain,Spanish,11-11-2024,2008,TV-MA,125 min,125,"Sci-Fi, Fantasy",7.7,67,FALSE,"Diary of Files 1092 is a movie in the Sci-Fi, Fantasy category from Spain."
n01093,Movie,Wednesday: Untold,Anurag Kashyap,"Radhika Apte, Scarlett Johansson, Jenna Ortega",South Korea,Korean,26-08-2024,2024,TV-MA,91 min,91,"Fantasy, Thriller, Mystery",6.8,70,TRUE,"Wednesday: Untold is a movie in the Fantasy, Thriller, Mystery category from South Korea."
n01094,Movie,Project of City 1094,Baran bo Odar,"Florence Pugh, Adam Driver, Úrsula Corberó",Mexico,Spanish,03-08-2021,2021,TV-PG,184 min,184,"War, History",6.3,100,TRUE,"Project of City 1094 is a movie in the War, History category from Mexico."
n01095,Movie,Love of Night 1095,Zoya Akhtar,"Claire Foy, Anya Taylor-Joy, Úrsula Corberó",United States,Spanish,08-07-2018,2018,TV-MA,113 min,113,"Sports, Fantasy, Romance",6.5,76,FALSE,"Love of Night 1095 is a movie in the Sports, Fantasy, Romance category from United States."
n01096,Movie,Love of Diary 1096,Zoya Akhtar,"Alia Bhatt, Kiara Advani, Úrsula Corberó",Turkey,Turkish,17-05-2018,2018,TV-MA,130 min,130,"Crime, Sports, Romance",7.8,82,TRUE,"Love of Diary 1096 is a movie in the Crime, Sports, Romance category from Turkey."
n01097,Movie,Trial of Empire 1097,David Fincher,"Adam Driver, Ana de Armas, Ryan Reynolds",Japan,Japanese,11-04-2021,2009,TV-PG,103 min,103,"Crime, Sci-Fi",6.8,67,FALSE,"Trial of Empire 1097 is a movie in the Crime, Sci-Fi category from Japan."
n01098,Movie,Don't Look Up: Reborn,Shonda Rhimes,"Daniel Craig, Regé-Jean Page, Scarlett Johansson",India,Tamil,11-04-2022,2022,TV-14,165 min,165,"Adventure, Family",6.7,80,FALSE,"Don't Look Up: Reborn is a movie in the Adventure, Family category from India."
n01099,Movie,Game of Road 1099,Noah Baumbach,"Chris Hemsworth, Ana de Armas, Dev Patel",Japan,Japanese,19-03-2024,2016,PG,182 min,182,"Thriller, Romance",7,59,FALSE,"Game of Road 1099 is a movie in the Thriller, Romance category from Japan."
n01100,Movie,Season of Road 1100,Shonda Rhimes,"Alia Bhatt, Chris Hemsworth, Lee Jung-jae",United States,English,12-09-2024,2007,TV-14,110 min,110,Comedy,7.9,55,FALSE,Season of Road 1100 is a movie in the Comedy category from United States.
n01101,Movie,The Sandman: Origins,Ava DuVernay,"Florence Pugh, Alia Bhatt, Claire Foy",Germany,German,10-11-2019,1997,R,121 min,121,"War, Comedy, History",7.4,85,FALSE,"The Sandman: Origins is a movie in the War, Comedy, History category from Germany."
n01102,Movie,Game of Club 1102,Noah Baumbach,"Radhika Apte, Vicky Kaushal, Henry Cavill",Italy,Italian,26-11-2019,2015,PG-13,179 min,179,"Sports, Crime",6,75,FALSE,"Game of Club 1102 is a movie in the Sports, Crime category from Italy."
n01103,Movie,Empire of Secret 1103,Anurag Kashyap,"Rajkummar Rao, Scarlett Johansson, Song Kang",United States,Spanish,03-07-2023,2009,TV-PG,118 min,118,"History, Horror, Documentary",8.1,81,TRUE,"Empire of Secret 1103 is a movie in the History, Horror, Documentary category from United States."
n01104,Movie,Heartstopper: Reborn,Lana Wachowski,"Ryan Reynolds, Anya Taylor-Joy, Alia Bhatt",Canada,English,07-09-2019,2000,PG-13,180 min,180,"Documentary, History",6.4,76,FALSE,"Heartstopper: Reborn is a movie in the Documentary, History category from Canada."
n01105,Movie,Night of Island 1105,Baran bo Odar,"Chris Hemsworth, Claire Foy, Regé-Jean Page",India,Hindi,14-11-2020,2017,TV-14,80 min,80,"Reality TV, Crime, Thriller",7.2,84,TRUE,"Night of Island 1105 is a movie in the Reality TV, Crime, Thriller category from India."
n01106,Movie,Lupin: Aftermath,Greta Gerwig,"Kiara Advani, Radhika Apte, Penn Badgley",United States,English,18-12-2018,2018,TV-14,169 min,169,"Animation, Romance",7.6,74,TRUE,"Lupin: Aftermath is a movie in the Animation, Romance category from United States."
n01107,Movie,Secret of Night 1107,Rian Johnson,"Dev Patel, Henry Cavill, Radhika Apte",Canada,English,21-03-2021,2021,TV-14,181 min,181,"Documentary, Comedy",6.3,73,TRUE,"Secret of Night 1107 is a movie in the Documentary, Comedy category from Canada."
n01108,Movie,Shadow of Club 1108,Álex Pina,"Alia Bhatt, Song Kang, Vicky Kaushal",Spain,Spanish,18-04-2021,2021,TV-MA,177 min,177,Sci-Fi,7.4,98,FALSE,Shadow of Club 1108 is a movie in the Sci-Fi category from Spain.
n01109,TV Show,Kingdom of Season 1109,Shonda Rhimes,"Daniel Craig, Kriti Sanon, Regé-Jean Page",United States,English,07-11-2018,2014,TV-14,1 Season,,"Mystery, Romance, Sci-Fi",6.1,86,FALSE,"Kingdom of Season 1109 is a tv show in the Mystery, Romance, Sci-Fi category from United States."
n01110,TV Show,Island of Legacy 1110,Baran bo Odar,"Rajkummar Rao, Kriti Sanon, Alia Bhatt",India,Telugu,09-01-2017,2015,TV-MA,4 Seasons,,"Drama, Adventure, Sports",7.5,89,FALSE,"Island of Legacy 1110 is a tv show in the Drama, Adventure, Sports category from India."
n01111,Movie,Code of War 1111,Ryan Murphy,"Scarlett Johansson, Vicky Kaushal, Millie Bobby Brown",United States,Spanish,15-11-2019,2001,TV-Y7,112 min,112,"Adventure, Comedy",7.9,74,FALSE,"Code of War 1111 is a movie in the Adventure, Comedy category from United States."
n01112,Movie,Chronicles of Mystery 1112,Álex Pina,"Anya Taylor-Joy, Claire Foy, Song Kang",France,French,03-09-2022,2018,TV-MA,177 min,177,"Documentary, Animation, History",6.1,55,FALSE,"Chronicles of Mystery 1112 is a movie in the Documentary, Animation, History category from France."
n01113,Movie,Dream of Season 1113,Greta Gerwig,"Vicky Kaushal, Dev Patel, Henry Cavill",Spain,Spanish,12-02-2023,2023,TV-PG,106 min,106,"Mystery, Sci-Fi, Action",8.2,93,TRUE,"Dream of Season 1113 is a movie in the Mystery, Sci-Fi, Action category from Spain."
n01114,TV Show,Signal of City 1114,Martin Scorsese,"Anya Taylor-Joy, Adam Driver, Jenna Ortega",United States,English,22-11-2024,2000,TV-MA,3 Seasons,,Comedy,6.5,55,TRUE,Signal of City 1114 is a tv show in the Comedy category from United States.
n01115,TV Show,Guillermo del Toro's Pinocchio: Untold,Hwang Dong-hyuk,"Adam Driver, Ryan Reynolds, Rajkummar Rao",Canada,English,05-01-2021,2021,TV-14,2 Seasons,,Romance,5.4,92,TRUE,Guillermo del Toro's Pinocchio: Untold is a tv show in the Romance category from Canada.
n01116,Movie,Game of City 1116,David Fincher,"Úrsula Corberó, Penn Badgley, Kiara Advani",Germany,German,11-09-2024,1997,PG-13,103 min,103,"Fantasy, Sci-Fi",6.2,41,FALSE,"Game of City 1116 is a movie in the Fantasy, Sci-Fi category from Germany."
n01117,Movie,Empire of Game 1117,Álex Pina,"Millie Bobby Brown, Adam Driver, Henry Cavill",India,Telugu,05-09-2023,2023,TV-MA,81 min,81,"Fantasy, Reality TV",7.5,64,FALSE,"Empire of Game 1117 is a movie in the Fantasy, Reality TV category from India."
n01118,Movie,Empire of Dream 1118,Noah Baumbach,"Dev Patel, Vicky Kaushal, Song Kang",United States,English,03-06-2024,2016,R,77 min,77,"War, Reality TV",8,62,TRUE,"Empire of Dream 1118 is a movie in the War, Reality TV category from United States."
n01119,TV Show,Files of Game 1119,Shonda Rhimes,"Jenna Ortega, Kiara Advani, Chris Hemsworth",United States,Spanish,28-09-2017,2017,TV-MA,1 Season,,"Action, Drama",6.4,99,TRUE,"Files of Game 1119 is a tv show in the Action, Drama category from United States."
n01120,Movie,Trial of Game 1120,Greta Gerwig,"Anya Taylor-Joy, Vicky Kaushal, Dev Patel",Brazil,Portuguese,22-02-2024,2024,TV-MA,149 min,149,"Adventure, Family",5.6,68,TRUE,"Trial of Game 1120 is a movie in the Adventure, Family category from Brazil."
n01121,TV Show,Diary of Secret 1121,Ava DuVernay,"Millie Bobby Brown, Chris Hemsworth, Ryan Reynolds",United States,English,01-06-2022,2022,TV-MA,1 Season,,"Family, Drama",7.1,81,TRUE,"Diary of Secret 1121 is a tv show in the Family, Drama category from United States."
n01122,TV Show,House of Love 1122,Ryan Murphy,"Penn Badgley, Millie Bobby Brown, Henry Cavill",United States,Spanish,27-10-2023,2023,TV-MA,1 Season,,Horror,7,69,FALSE,House of Love 1122 is a tv show in the Horror category from United States.
n01123,Movie,Club of Club 1123,David Fincher,"Dev Patel, Vicky Kaushal, Lee Jung-jae",United States,English,08-09-2022,2020,TV-MA,183 min,183,"Horror, Drama",7.9,63,TRUE,"Club of Club 1123 is a movie in the Horror, Drama category from United States."
n01124,TV Show,Love of Shadow 1124,David Fincher,"Vicky Kaushal, Daniel Craig, Kiara Advani",India,English,15-05-2024,2005,TV-MA,1 Season,,Fantasy,6.8,54,TRUE,Love of Shadow 1124 is a tv show in the Fantasy category from India.
n01125,TV Show,Night of Road 1125,Shonda Rhimes,"Jenna Ortega, Millie Bobby Brown, Rajkummar Rao",United States,English,16-05-2020,2020,TV-MA,1 Season,,Romance,8.2,77,FALSE,Night of Road 1125 is a tv show in the Romance category from United States.
n01126,TV Show,You: Untold,Shawn Levy,"Radhika Apte, Rajkummar Rao, Ana de Armas",India,Tamil,30-11-2022,2014,TV-14,3 Seasons,,"Horror, Family",8.3,72,FALSE,"You: Untold is a tv show in the Horror, Family category from India."
n01127,Movie,Chronicles of Diary 1127,Lana Wachowski,"Song Kang, Regé-Jean Page, Scarlett Johansson",United States,Spanish,26-10-2018,2018,TV-PG,88 min,88,"Documentary, Fantasy, Horror",6.2,58,TRUE,"Chronicles of Diary 1127 is a movie in the Documentary, Fantasy, Horror category from United States."
n01128,Movie,Diary of Season 1128,Shonda Rhimes,"Vicky Kaushal, Úrsula Corberó, Jenna Ortega",South Korea,Korean,26-06-2021,2007,TV-14,174 min,174,"War, History",6.5,78,FALSE,"Diary of Season 1128 is a movie in the War, History category from South Korea."
n01129,Movie,Empire of Mystery 1129,Zoya Akhtar,"Claire Foy, Millie Bobby Brown, Radhika Apte",Brazil,Portuguese,28-10-2016,2015,TV-14,128 min,128,Adventure,6.9,60,FALSE,Empire of Mystery 1129 is a movie in the Adventure category from Brazil.
n01130,Movie,Legacy of House 1130,Ava DuVernay,"Ana de Armas, Lee Jung-jae, Claire Foy",India,Telugu,01-08-2024,2024,TV-MA,133 min,133,"Drama, Adventure",7,75,FALSE,"Legacy of House 1130 is a movie in the Drama, Adventure category from India."
n01131,Movie,Dream of War 1131,Noah Baumbach,"Anya Taylor-Joy, Henry Cavill, Claire Foy",Spain,Spanish,09-07-2017,2013,PG-13,139 min,139,"Family, Crime",7.1,86,TRUE,"Dream of War 1131 is a movie in the Family, Crime category from Spain."
n01132,Movie,Island of Empire 1132,Vikramaditya Motwane,"Úrsula Corberó, Daniel Craig, Lee Jung-jae",Canada,English,19-12-2021,2021,TV-MA,90 min,90,"Sports, Mystery",7.6,70,FALSE,"Island of Empire 1132 is a movie in the Sports, Mystery category from Canada."
n01133,Movie,Files of Trial 1133,Rian Johnson,"Rajkummar Rao, Radhika Apte, Kriti Sanon",United Kingdom,English,11-03-2024,2024,TV-14,166 min,166,"Family, Reality TV",5.7,76,TRUE,"Files of Trial 1133 is a movie in the Family, Reality TV category from United Kingdom."
n01134,Movie,Mystery of Code 1134,Vikramaditya Motwane,"Kriti Sanon, Chris Hemsworth, Ryan Reynolds",Sweden,Swedish,03-11-2022,2020,TV-PG,139 min,139,"Animation, Adventure",6.2,89,TRUE,"Mystery of Code 1134 is a movie in the Animation, Adventure category from Sweden."
n01135,Movie,Legacy of Kingdom 1135,Mike Flanagan,"Regé-Jean Page, Penn Badgley, Dev Patel",Italy,Italian,18-04-2021,2005,TV-MA,154 min,154,"Drama, Crime, Fantasy",6.8,58,FALSE,"Legacy of Kingdom 1135 is a movie in the Drama, Crime, Fantasy category from Italy."
n01136,Movie,Shadow of Project 1136,Alfonso Cuarón,"Daniel Craig, Kriti Sanon, Song Kang",United Kingdom,English,21-11-2023,2022,TV-MA,98 min,98,"Thriller, Mystery, History",7.4,44,FALSE,"Shadow of Project 1136 is a movie in the Thriller, Mystery, History category from United Kingdom."
n01137,Movie,Secret of Chronicles 1137,Steven Soderbergh,"Dev Patel, Ryan Reynolds, Kiara Advani",United Kingdom,English,11-03-2020,2020,TV-14,173 min,173,Action,7.8,65,FALSE,Secret of Chronicles 1137 is a movie in the Action category from United Kingdom.
n01138,Movie,Diary of Mystery 1138,Lana Wachowski,"Úrsula Corberó, Anya Taylor-Joy, Jenna Ortega",United States,English,03-02-2020,2020,TV-MA,178 min,178,"Sports, Romance",7.1,100,TRUE,"Diary of Mystery 1138 is a movie in the Sports, Romance category from United States."
n01139,Movie,Diary of Signal 1139,Greta Gerwig,"Song Kang, Kriti Sanon, Chris Hemsworth",United States,English,08-03-2022,2006,TV-14,140 min,140,"Comedy, War",7.3,84,TRUE,"Diary of Signal 1139 is a movie in the Comedy, War category from United States."
n01140,Movie,Night of Dream 1140,Lana Wachowski,"Vicky Kaushal, Ana de Armas, Song Kang",United States,English,10-04-2021,2021,TV-MA,129 min,129,"Documentary, Horror, Romance",5.9,69,TRUE,"Night of Dream 1140 is a movie in the Documentary, Horror, Romance category from United States."
n01141,Movie,Chronicles of Files 1141,Alfonso Cuarón,"Regé-Jean Page, Millie Bobby Brown, Kiara Advani",United States,English,23-05-2021,2021,TV-MA,168 min,168,"Crime, Fantasy, Comedy",7.1,87,TRUE,"Chronicles of Files 1141 is a movie in the Crime, Fantasy, Comedy category from United States."
n01142,Movie,Game of Legacy 1142,Alfonso Cuarón,"Lee Jung-jae, Chris Hemsworth, Ana de Armas",United States,Spanish,05-02-2020,2020,TV-MA,94 min,94,History,6.9,67,TRUE,Game of Legacy 1142 is a movie in the History category from United States.
n01143,Movie,Marriage Story: Reborn,Vikramaditya Motwane,"Kriti Sanon, Florence Pugh, Ryan Reynolds",United States,English,05-09-2023,2023,TV-PG,106 min,106,"Adventure, Sports, Thriller",7,81,TRUE,"Marriage Story: Reborn is a movie in the Adventure, Sports, Thriller category from United States."
n01144,Movie,Never Have I Ever: The Final Chapter,Steven Soderbergh,"Rajkummar Rao, Jenna Ortega, Lee Jung-jae",India,Hindi,20-05-2019,2013,TV-14,138 min,138,Drama,6.9,71,TRUE,Never Have I Ever: The Final Chapter is a movie in the Drama category from India.
n01145,Movie,Kingdom of Code 1145,Baran bo Odar,"Claire Foy, Kriti Sanon, Millie Bobby Brown",Italy,Italian,23-07-2024,2009,TV-MA,97 min,97,"Drama, Reality TV",7.9,61,TRUE,"Kingdom of Code 1145 is a movie in the Drama, Reality TV category from Italy."
n01146,Movie,Club of House 1146,Rian Johnson,"Jenna Ortega, Penn Badgley, Claire Foy",United States,English,11-06-2017,2016,TV-14,176 min,176,"Drama, Documentary, Sports",6.2,66,TRUE,"Club of House 1146 is a movie in the Drama, Documentary, Sports category from United States."
n01147,Movie,Mystery of Signal 1147,Ava DuVernay,"Penn Badgley, Chris Hemsworth, Scarlett Johansson",United States,Spanish,21-10-2022,2022,TV-PG,94 min,94,"History, Sci-Fi, Fantasy",5.9,77,FALSE,"Mystery of Signal 1147 is a movie in the History, Sci-Fi, Fantasy category from United States."
n01148,TV Show,Love of Dream 1148,Ava DuVernay,"Regé-Jean Page, Kriti Sanon, Claire Foy",South Korea,Korean,13-05-2020,1998,R,1 Season,,War,6.3,72,FALSE,Love of Dream 1148 is a tv show in the War category from South Korea.
n01149,TV Show,Diary of Project 1149,Ava DuVernay,"Scarlett Johansson, Vicky Kaushal, Chris Hemsworth",Spain,Spanish,11-12-2021,2021,TV-MA,3 Seasons,,"Family, Thriller",7,71,FALSE,"Diary of Project 1149 is a tv show in the Family, Thriller category from Spain."
